_1kepns2vc1551972760433, -79, -82, -89, -77, -77, -73, -81, -88, 8.335535986071758, 16.398722488145598, 2.604
_1kepns2vc1551972760433, -80, 0, 0, -78, -76, -72, -80, -88, 8.335535986071758, 16.398722488145598, 2.604
_1kepns2vc1551972760433, -82, -82, -88, -79, -76, -71, -77, -86, 8.335535986071758, 16.398722488145598, 2.604
_1kepns2vc1551972760433, -84, -81, -87, -80, -76, -70, -75, 0, 8.335535986071758, 16.398722488145598, 2.604
_1kepns2vc1551972760433, -85, -81, -85, -79, -77, -72, -75, -84, 8.335535986071758, 16.398722488145598, 2.604
_1kepns2vc1551972760433, -82, -81, -85, -81, -78, -73, -74, -82, 8.335535986071758, 16.398722488145598, 2.604
_1kidtygfx1551972856716, -75, -68, -75, -77, -77, 0, -74, 0, 17.331489170183463, 6.86729590021772, 2.604
_1kidtygfx1551972856716, -74, -66, -73, -77, -74, -76, -74, -68, 17.331489170183463, 6.86729590021772, 2.604
_1kidtygfx1551972856716, -77, -65, -76, -75, 0, 0, -76, -67, 17.331489170183463, 6.86729590021772, 2.604
_1kidtygfx1551972856716, -77, -64, -76, -75, -74, -75, -75, -68, 17.331489170183463, 6.86729590021772, 2.604
_1kidtygfx1551972856716, -75, -64, -76, -74, -73, -75, -75, -68, 17.331489170183463, 6.86729590021772, 2.604
_1kidtygfx1551972856716, -74, -62, -76, 0, -73, -73, -75, -68, 17.331489170183463, 6.86729590021772, 2.604
_1kidtygfx1551972856716, -74, -63, -75, -73, -73, -72, -73, -69, 17.331489170183463, 6.86729590021772, 2.604
_1kidtygfx1551972856716, -75, -65, -75, 0, -74, -71, -73, -69, 17.331489170183463, 6.86729590021772, 2.604
_1kidtygfx1551972856716, -70, -65, -76, -71, 0, -77, -75, -82, 17.331489170183463, 6.86729590021772, 2.604
_1kidtygfx1551972856716, -71, -64, -77, -70, -75, -76, -79, -81, 17.331489170183463, 6.86729590021772, 2.604
_1lw4ep5vw1551972736764, -77, -64, -70, -72, -76, -75, -75, -61, 9.120896978335479, 5.296573915690279, 1.197
_1lw4ep5vw1551972736764, -78, -65, -64, -72, -77, -74, -75, -59, 9.120896978335479, 5.296573915690279, 1.197
_1lw4ep5vw1551972736764, -77, -63, -65, -72, -76, -74, -72, -57, 9.120896978335479, 5.296573915690279, 1.197
_1lw4ep5vw1551972736764, -77, -62, -66, -73, -75, -75, -72, -57, 9.120896978335479, 5.296573915690279, 1.197
_1lw4ep5vw1551972736764, -78, -63, -67, -73, -76, -76, -70, -58, 9.120896978335479, 5.296573915690279, 1.197
_1lw4ep5vw1551972736764, -79, -62, -65, -73, -74, -77, -71, -58, 9.120896978335479, 5.296573915690279, 1.197
_1lw4ep5vw1551972736764, -80, -64, -67, -73, -74, 0, -73, -58, 9.120896978335479, 5.296573915690279, 1.197
_1lw4ep5vw1551972736764, -80, -63, -67, -73, -74, -77, -74, -57, 9.120896978335479, 5.296573915690279, 1.197
_1lw4ep5vw1551972736764, -80, -63, -67, -72, -72, -77, -74, -58, 9.120896978335479, 5.296573915690279, 1.197
_1lw4ep5vw1551972736764, -80, -58, -64, -73, -73, -77, -73, -58, 9.120896978335479, 5.296573915690279, 1.197
_2fddajqk61551972650096, -72, -62, -71, -77, 0, -81, -75, -70, 11.548376408968796, 4.654005831110873, 1.534
_2fddajqk61551972650096, -76, -60, -71, -75, -73, -85, -87, -70, 11.548376408968796, 4.654005831110873, 1.534
_2fddajqk61551972650096, -77, -59, -72, -75, -73, 0, -86, -70, 11.548376408968796, 4.654005831110873, 1.534
_2fddajqk61551972650096, -77, -59, -73, -75, -73, -85, -81, -62, 11.548376408968796, 4.654005831110873, 1.534
_2fddajqk61551972650096, -73, -54, 0, 0, -71, -82, -75, -63, 11.548376408968796, 4.654005831110873, 1.534
_2fddajqk61551972650096, 0, -55, 0, 0, 0, 0, 0, 0, 11.548376408968796, 4.654005831110873, 1.534
_2fddajqk61551972650096, -83, -56, -69, -79, -80, 0, -85, 0, 11.548376408968796, 4.654005831110873, 1.534
_2fddajqk61551972650096, -72, -55, -79, -75, 0, -63, -74, -68, 11.548376408968796, 4.654005831110873, 1.534
_2fddajqk61551972650096, -72, -56, -77, -76, 0, 0, -77, -68, 11.548376408968796, 4.654005831110873, 1.534
_2fddajqk61551972650096, -68, -52, 0, -76, -79, -78, -71, -63, 11.548376408968796, 4.654005831110873, 1.534
_2itua346b1551972587201, -82, -74, -73, -69, -72, 0, -84, -76, 6.140095030425449, 0.42376594096310477, 0.86
_2itua346b1551972587201, -83, -78, -74, -39, -75, -81, -84, -76, 6.140095030425449, 0.42376594096310477, 0.86
_2itua346b1551972587201, -81, -79, -73, -54, -75, -81, -84, -76, 6.140095030425449, 0.42376594096310477, 0.86
_2itua346b1551972587201, -80, -82, -75, -61, -74, -81, -83, -76, 6.140095030425449, 0.42376594096310477, 0.86
_2itua346b1551972587201, -84, -81, -75, -62, -75, 0, -83, -76, 6.140095030425449, 0.42376594096310477, 0.86
_2itua346b1551972587201, -83, -81, -74, -64, -76, -81, -64, -77, 6.140095030425449, 0.42376594096310477, 0.86
_2itua346b1551972587201, -81, -81, -74, -52, -75, -81, -74, -80, 6.140095030425449, 0.42376594096310477, 0.86
_2itua346b1551972587201, -82, -88, -73, -59, -75, -79, -78, -85, 6.140095030425449, 0.42376594096310477, 0.86
_2itua346b1551972587201, -84, -87, -73, -68, -73, -80, -83, -61, 6.140095030425449, 0.42376594096310477, 0.86
_2itua346b1551972587201, -82, -85, -73, -68, -74, -79, -84, -69, 6.140095030425449, 0.42376594096310477, 0.86
_2p3r5wwi51551973155400, -86, -96, -92, -89, -85, -86, -87, -88, 5.283337584319572, 17.237630820790937, 2.604
_2p3r5wwi51551973155400, -84, -96, -93, -92, -82, -84, -89, -88, 5.283337584319572, 17.237630820790937, 2.604
_2p3r5wwi51551973155400, -84, -94, -94, -94, -82, -82, -90, -87, 5.283337584319572, 17.237630820790937, 2.604
_2p3r5wwi51551973155400, -83, -93, -92, -95, -83, -83, -88, -87, 5.283337584319572, 17.237630820790937, 2.604
_2p3r5wwi51551973155400, -79, -94, -84, -93, -82, -81, -82, -86, 5.283337584319572, 17.237630820790937, 2.604
_2p3r5wwi51551973155400, -82, -92, -85, -93, -82, -83, -85, -87, 5.283337584319572, 17.237630820790937, 2.604
_2p3r5wwi51551973155400, -79, 0, -104, -94, -79, -77, -86, -87, 5.283337584319572, 17.237630820790937, 2.604
_2p3r5wwi51551973155400, -78, -94, -92, -94, -79, -80, -87, -84, 5.283337584319572, 17.237630820790937, 2.604
_2p3r5wwi51551973155400, -80, -93, -92, -95, -82, -84, -89, -86, 5.283337584319572, 17.237630820790937, 2.604
_2p3r5wwi51551973155400, -77, -94, -94, -90, -78, -84, -94, -87, 5.283337584319572, 17.237630820790937, 2.604
_3q8jc3fg51551972791328, -73, -75, -71, -72, -50, -63, -64, -67, 3.8911067343975234, 10.169381890417453, 1.197
_3q8jc3fg51551972791328, -73, -75, -72, -70, -51, -64, -64, -68, 3.8911067343975234, 10.169381890417453, 1.197
_3q8jc3fg51551972791328, -71, -75, -72, -72, -54, -64, -61, -69, 3.8911067343975234, 10.169381890417453, 1.197
_3q8jc3fg51551972791328, -72, -75, -73, -74, -52, -64, -59, -72, 3.8911067343975234, 10.169381890417453, 1.197
_3q8jc3fg51551972791328, -72, 0, 0, -75, -51, -64, -59, -71, 3.8911067343975234, 10.169381890417453, 1.197
_3q8jc3fg51551972791328, -74, -77, -74, -77, -52, -66, -59, -71, 3.8911067343975234, 10.169381890417453, 1.197
_3q8jc3fg51551972791328, -70, -79, -72, -89, -54, -62, -66, -70, 3.8911067343975234, 10.169381890417453, 1.197
_3q8jc3fg51551972791328, -72, -79, -72, -88, -53, -65, -63, -77, 3.8911067343975234, 10.169381890417453, 1.197
_3q8jc3fg51551972791328, -74, -79, 0, -84, -53, -68, -62, -73, 3.8911067343975234, 10.169381890417453, 1.197
_3q8jc3fg51551972791328, -74, -79, -73, -84, -52, -67, -58, -73, 3.8911067343975234, 10.169381890417453, 1.197
_5bj5ht3ch1551972783055, -70, 0, -80, -68, -71, -73, -69, -76, 7.532325880347498, 17.73740599768603, 2.604
_5bj5ht3ch1551972783055, -73, -77, -78, -68, -72, -71, -71, 0, 7.532325880347498, 17.73740599768603, 2.604
_5bj5ht3ch1551972783055, -77, -78, 0, -67, -71, -71, -70, -72, 7.532325880347498, 17.73740599768603, 2.604
_5bj5ht3ch1551972783055, -75, -80, -80, -69, -71, -72, -70, -72, 7.532325880347498, 17.73740599768603, 2.604
_5bj5ht3ch1551972783055, -75, -79, -81, -68, -68, -71, -71, -74, 7.532325880347498, 17.73740599768603, 2.604
_5bj5ht3ch1551972783055, -74, -79, -82, -68, -68, -70, -72, -73, 7.532325880347498, 17.73740599768603, 2.604
_5bj5ht3ch1551972783055, -75, -80, -82, -66, -67, -68, -72, -71, 7.532325880347498, 17.73740599768603, 2.604
_5bj5ht3ch1551972783055, -76, 0, -81, -68, -70, -68, -73, -72, 7.532325880347498, 17.73740599768603, 2.604
_5bj5ht3ch1551972783055, -75, -79, -81, -67, -69, -67, -71, -72, 7.532325880347498, 17.73740599768603, 2.604
_5bj5ht3ch1551972783055, -75, -77, -81, -67, -69, -67, -70, -72, 7.532325880347498, 17.73740599768603, 2.604
_48yuvxxlr1551972780084, -76, -82, -78, 0, -57, -74, -64, -76, 4.569373045898009, 11.989991463392439, 1.534
_48yuvxxlr1551972780084, -77, 0, 0, -78, -60, -73, -65, -69, 4.569373045898009, 11.989991463392439, 1.534
_48yuvxxlr1551972780084, -76, -82, -80, -76, -59, -72, -69, -70, 4.569373045898009, 11.989991463392439, 1.534
_48yuvxxlr1551972780084, -75, -82, -81, -77, -57, -73, -69, -71, 4.569373045898009, 11.989991463392439, 1.534
_48yuvxxlr1551972780084, -72, -82, 0, -75, -57, 0, -66, -72, 4.569373045898009, 11.989991463392439, 1.534
_48yuvxxlr1551972780084, -73, 0, -82, -75, -56, -74, -65, -71, 4.569373045898009, 11.989991463392439, 1.534
_48yuvxxlr1551972780084, -73, -82, 0, -76, -56, -75, -67, -71, 4.569373045898009, 11.989991463392439, 1.534
_48yuvxxlr1551972780084, -73, -82, -81, -77, -56, -75, -65, -71, 4.569373045898009, 11.989991463392439, 1.534
_48yuvxxlr1551972780084, -75, -81, -82, -77, -56, 0, -64, -72, 4.569373045898009, 11.989991463392439, 1.534
_48yuvxxlr1551972780084, -71, -81, -73, -71, -55, 0, -65, -69, 4.569373045898009, 11.989991463392439, 1.534
_5lk3a7tpz1551972733119, -50, -66, -65, -63, -59, -71, -40, -55, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972733119, -87, 27, -54, -65, -61, -75, -64, -55, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972733119, -84, 4, -76, -78, -74, 0, -64, -59, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972733119, -45, -6, -75, -78, -74, -78, -40, -41, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972733119, -54, -34, -76, -77, -73, 0, 0, -48, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972733119, -66, 0, 0, -76, 0, -85, -68, -63, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972733119, -76, 0, -74, -76, -79, 0, -54, -3, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972733119, -74, -78, -77, -73, 0, -79, -60, -18, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972733119, -74, 0, -75, -74, -79, -77, -66, -18, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972733119, -21, -67, -70, -76, -76, -68, -68, -62, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972739231, -50, -66, -65, -63, -59, -71, -40, -55, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972739231, -87, 27, -54, -65, -61, -75, -64, -55, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972739231, -84, 4, -76, -78, -74, 0, -64, -59, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972739231, -45, -6, -75, -78, -74, -78, -40, -41, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972739231, -54, -34, -76, -77, -73, 0, 0, -48, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972739231, -66, 0, 0, -76, 0, -85, -68, -63, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972739231, -76, 0, -74, -76, -79, 0, -54, -3, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972739231, -74, -78, -77, -73, 0, -79, -60, -18, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972739231, -74, 0, -75, -74, -79, -77, -66, -18, 9.977654424441354, 10.151532776956913, 1.871
_5lk3a7tpz1551972739231, -21, -67, -70, -76, -76, -68, -68, -62, 9.977654424441354, 10.151532776956913, 1.871
_5o7p0gpvu1551973587398, -83, -62, -76, -76, -76, 0, -76, -70, 12.387284741614133, 1.7089021101219197, 1.534
_5o7p0gpvu1551973587398, -81, -63, -75, -75, -74, 0, -75, -71, 12.387284741614133, 1.7089021101219197, 1.534
_5o7p0gpvu1551973587398, -80, -64, -72, -74, -75, -81, -77, -71, 12.387284741614133, 1.7089021101219197, 1.534
_5o7p0gpvu1551973587398, -80, -65, -72, -74, -75, -81, -77, -71, 12.387284741614133, 1.7089021101219197, 1.534
_5o7p0gpvu1551973587398, -82, -65, -72, -73, 0, -81, -78, -69, 12.387284741614133, 1.7089021101219197, 1.534
_5o7p0gpvu1551973587398, -82, -66, -68, -73, -74, -82, -78, -69, 12.387284741614133, 1.7089021101219197, 1.534
_5o7p0gpvu1551973587398, -79, -67, -71, -79, -82, -81, -76, -72, 12.387284741614133, 1.7089021101219197, 1.534
_5o7p0gpvu1551973587398, -81, -67, -70, -76, -80, -84, -76, -68, 12.387284741614133, 1.7089021101219197, 1.534
_5o7p0gpvu1551973587398, -79, -66, -71, -75, -77, -85, -75, -69, 12.387284741614133, 1.7089021101219197, 1.534
_5o7p0gpvu1551973587398, -79, -65, -71, -74, -78, -85, -75, -67, 12.387284741614133, 1.7089021101219197, 1.534
_5ts1bh09w1551973342187, -70, -68, -70, -65, -65, -69, -69, -62, 4.783562407424477, 4.3505709022817065, 0.86
_5ts1bh09w1551973342187, -71, -68, -71, -67, -66, -74, -69, -64, 4.783562407424477, 4.3505709022817065, 0.86
_5ts1bh09w1551973342187, -72, -77, -70, -69, -67, -66, -77, -65, 4.783562407424477, 4.3505709022817065, 0.86
_5ts1bh09w1551973342187, -72, -75, -68, -69, -78, 0, -74, -65, 4.783562407424477, 4.3505709022817065, 0.86
_5ts1bh09w1551973342187, -71, -73, -69, -69, -73, -70, -72, -66, 4.783562407424477, 4.3505709022817065, 0.86
_5ts1bh09w1551973342187, -68, -72, -73, -72, -66, -76, -68, 0, 4.783562407424477, 4.3505709022817065, 0.86
_5ts1bh09w1551973342187, -69, -66, -73, -71, -67, -77, -67, -63, 4.783562407424477, 4.3505709022817065, 0.86
_5ts1bh09w1551973342187, -69, -67, -73, -71, -67, -75, -69, -63, 4.783562407424477, 4.3505709022817065, 0.86
_5ts1bh09w1551973342187, 0, -69, -67, -62, 0, 0, -69, -66, 4.783562407424477, 4.3505709022817065, 0.86
_5ts1bh09w1551973342187, -75, -69, -66, -69, -64, -76, -69, -65, 4.783562407424477, 4.3505709022817065, 0.86
_60nu2y7c31551973362475, -68, -84, -71, -81, -72, 23, -81, -79, 8.621121801440383, 16.57721362275099, 2.604
_60nu2y7c31551973362475, -73, -81, -74, -81, -71, -19, -79, -78, 8.621121801440383, 16.57721362275099, 2.604
_60nu2y7c31551973362475, -58, -83, -75, -81, -34, -47, -81, -78, 8.621121801440383, 16.57721362275099, 2.604
_60nu2y7c31551973362475, -67, -84, -76, -81, -47, 0, -80, -72, 8.621121801440383, 16.57721362275099, 2.604
_60nu2y7c31551973362475, -68, -80, -76, -81, -52, -54, -81, -75, 8.621121801440383, 16.57721362275099, 2.604
_60nu2y7c31551973362475, -71, -80, -77, -80, -64, -58, -78, -79, 8.621121801440383, 16.57721362275099, 2.604
_60nu2y7c31551973362475, -70, -75, -85, -76, -72, -66, -75, -75, 8.621121801440383, 16.57721362275099, 2.604
_60nu2y7c31551973362475, -63, -77, -55, -77, -75, -66, -77, -77, 8.621121801440383, 16.57721362275099, 2.604
_60nu2y7c31551973362475, -69, -76, -77, -81, -75, -64, -76, -74, 8.621121801440383, 16.57721362275099, 2.604
_60nu2y7c31551973362475, -71, -76, -76, 0, -77, -64, -77, -74, 8.621121801440383, 16.57721362275099, 2.604
_66m8hdkwq1551972634887, -69, -71, -73, -66, -61, -71, -65, -69, 1.231588828777196, 6.688804765612329, 0.86
_66m8hdkwq1551972634887, -68, -72, -73, -66, -62, 0, -64, 0, 1.231588828777196, 6.688804765612329, 0.86
_66m8hdkwq1551972634887, -68, -71, -73, -68, -62, -72, -64, -69, 1.231588828777196, 6.688804765612329, 0.86
_66m8hdkwq1551972634887, -70, -74, -74, -71, -63, -72, -64, -67, 1.231588828777196, 6.688804765612329, 0.86
_66m8hdkwq1551972634887, -70, -73, -74, -70, -63, 0, -65, -66, 1.231588828777196, 6.688804765612329, 0.86
_66m8hdkwq1551972634887, -64, -65, -85, -62, -63, -73, -66, -72, 1.231588828777196, 6.688804765612329, 0.86
_66m8hdkwq1551972634887, -69, -66, -68, -62, -65, -72, -65, -71, 1.231588828777196, 6.688804765612329, 0.86
_66m8hdkwq1551972634887, -71, -70, -70, -65, -65, -72, -65, -68, 1.231588828777196, 6.688804765612329, 0.86
_66m8hdkwq1551972634887, -69, -72, 0, -65, -65, -71, -64, -69, 1.231588828777196, 6.688804765612329, 0.86
_66m8hdkwq1551972634887, -68, -71, 0, -66, -64, -71, -64, -70, 1.231588828777196, 6.688804765612329, 0.86
_6y38mrg431551973400694, -85, -66, -63, 0, -78, -83, -80, -72, 10.602373395560225, 1.9230914716483893, 1.197
_6y38mrg431551973400694, -84, -66, -65, -76, -76, -83, -75, -72, 10.602373395560225, 1.9230914716483893, 1.197
_6y38mrg431551973400694, -82, -63, -68, -75, -82, -91, -77, -72, 10.602373395560225, 1.9230914716483893, 1.197
_6y38mrg431551973400694, -83, -64, -68, -77, -80, 0, -76, -70, 10.602373395560225, 1.9230914716483893, 1.197
_6y38mrg431551973400694, -83, -65, -66, -77, -78, 0, -77, -70, 10.602373395560225, 1.9230914716483893, 1.197
_6y38mrg431551973400694, -82, -65, -64, 0, -78, -90, -79, -71, 10.602373395560225, 1.9230914716483893, 1.197
_6y38mrg431551973400694, -82, -65, -64, -77, -78, -89, 0, -72, 10.602373395560225, 1.9230914716483893, 1.197
